pose,start,finish_time,goal_state
"[651, 455]",1515869434.286057,1515869455.634804,4
"[651, 456]",1515869467.64444,1515869488.992396,4
"[651, 457]",1515869501.002438,1515869522.350736,4
"[651, 458]",1515869534.361393,1515869555.709704,4
"[651, 459]",1515869567.717136,1515869589.061955,4
"[651, 460]",1515869601.070732,1515869622.417583,4
"[651, 461]",1515869634.426064,1515869655.772133,4
"[651, 462]",1515869667.782149,1515869689.128117,4
"[651, 463]",1515869701.13776,1515869722.486097,4
"[651, 464]",1515869734.497898,1515869755.845858,4
"[651, 465]",1515869767.854161,1515869789.202371,4
"[651, 466]",1515869801.210441,1515869822.557913,4
"[651, 467]",1515869834.566072,1515869855.913931,4
"[651, 468]",1515869867.926394,1515869889.273946,4
"[651, 469]",1515869901.284274,1515869922.630859,4
"[651, 470]",1515869934.641356,1515869955.989625,4
"[651, 471]",1515869968.003108,1515869989.348331,4
"[651, 472]",1515870001.359073,1515870022.707394,4
"[651, 473]",1515870034.716322,1515870055.727215,4
"[651, 474]",1515870067.735445,1515870089.084642,4
"[651, 475]",1515870101.095574,1515870122.44421,4
"[651, 476]",1515870134.451419,1515870155.799509,4
"[651, 477]",1515870167.810839,1515870189.159107,4
"[651, 478]",1515870201.167094,1515870222.515289,4
"[651, 479]",1515870234.522342,1515870255.870623,4
"[651, 480]",1515870267.87905,1515870289.227719,4
"[651, 481]",1515870301.236928,1515870322.585081,4
"[651, 482]",1515870334.592327,1515870355.938831,4
"[651, 483]",1515870367.948711,1515870389.297055,4
"[651, 484]",1515870401.306076,1515870422.654087,4
"[651, 485]",1515870434.662048,1515870456.009639,4
"[651, 486]",1515870468.015104,1515870489.363655,4
"[651, 487]",1515870501.372283,1515870522.720042,4
"[651, 488]",1515870534.728061,1515870556.075782,4
"[651, 489]",1515870568.082722,1515870589.426867,4
"[651, 490]",1515870601.431996,1515870622.780066,4
"[651, 491]",1515870634.789223,1515870656.136972,4
"[651, 492]",1515870668.14864,1515870689.496307,4
"[651, 493]",1515870701.510111,1515870722.858369,4
"[651, 494]",1515870734.86858,1515870756.216517,4
"[651, 495]",1515870768.225319,1515870789.573725,4
"[651, 496]",1515870801.583872,1515870822.931787,4
"[651, 497]",1515870834.945456,1515870856.292598,4
"[651, 498]",1515870868.302752,1515870889.650258,4
"[651, 499]",1515870901.661152,1515870923.009585,4
"[651, 500]",1515870935.019236,1515870956.367675,4
"[651, 501]",1515870968.378224,1515870989.724876,4
"[651, 502]",1515871001.734093,1515871023.080403,4
"[651, 503]",1515871035.090308,1515871056.43488,4
"[651, 504]",1515871068.446485,1515871089.79433,4
"[651, 505]",1515871101.807241,1515871123.154605,4
"[651, 506]",1515871135.163265,1515871156.511341,4
"[651, 507]",1515871168.524197,1515871189.871631,4
"[651, 508]",1515871201.879084,1515871223.22795,4
"[651, 509]",1515871235.234043,1515871256.582384,4
"[651, 510]",1515871268.594866,1515871289.602784,4
"[651, 511]",1515871301.612925,1515871322.961779,4
"[651, 512]",1515871334.972511,1515871356.321008,4
"[651, 513]",1515871368.33067,1515871389.678516,4
"[651, 514]",1515871401.689052,1515871423.037105,4
"[651, 515]",1515871435.047176,1515871456.395557,4
"[651, 516]",1515871468.407035,1515871489.418442,4
"[651, 517]",1515871501.429067,1515871522.777247,4
"[651, 518]",1515871534.78598,1515871556.133469,4
"[651, 519]",1515871568.141565,1515871589.489597,4
"[651, 520]",1515871601.496601,1515871622.508182,4
"[651, 521]",1515871634.517148,1515871655.864606,4
"[651, 522]",1515871667.872214,1515871689.219639,4
"[651, 523]",1515871701.23006,1515871722.579268,4
"[651, 524]",1515871734.587944,1515871755.937194,4
"[651, 525]",1515871767.945712,1515871789.294145,4
"[651, 526]",1515871801.301572,1515871822.650065,4
"[651, 527]",1515871834.659157,1515871856.007276,4
"[651, 528]",1515871868.014246,1515871889.36185,4
"[651, 529]",1515871901.374394,1515871922.721421,4
"[651, 530]",1515871934.731799,1515871956.078781,4
"[651, 531]",1515871968.08606,1515871989.434368,4
"[651, 532]",1515872001.443103,1515872022.454313,4
"[651, 533]",1515872034.466471,1515872055.813395,4
"[651, 534]",1515872067.822702,1515872089.17081,4
"[651, 535]",1515872101.178366,1515872122.52662,4
"[651, 536]",1515872134.53493,1515872155.882579,4
"[651, 537]",1515872167.894339,1515872189.24006,4
"[651, 538]",1515872201.248625,1515872222.597183,4
"[651, 539]",1515872234.606424,1515872255.954334,4
"[651, 540]",1515872267.961806,1515872289.309298,4
"[651, 541]",1515872301.318377,1515872322.666454,4
"[651, 542]",1515872334.677755,1515872355.688129,4
"[651, 543]",1515872367.698229,1515872389.046772,4
"[651, 544]",1515872401.05584,1515872422.404129,4
"[651, 545]",1515872434.412771,1515872455.760255,4
"[651, 546]",1515872467.768283,1515872489.114727,4
"[651, 547]",1515872501.125339,1515872522.473295,4
"[651, 548]",1515872534.482143,1515872555.830809,4
"[651, 549]",1515872567.838927,1515872589.18328,4
"[651, 550]",1515872601.192303,1515872622.540853,4
"[651, 551]",1515872634.550304,1515872655.89907,4
"[651, 552]",1515872667.906108,1515872689.252702,4
